epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,1163.79,0.00803,1.0346,1.64188,0.68648,0.80404,0.80347,0.4772,0.00989,1.05047,1.89774,0.00103789,0.00103789,0.00103789
174,1170.56,0.00808,1.02023,1.64893,0.71763,0.77716,0.78921,0.46729,0.00995,1.06054,1.90545,0.000985789,0.000985789,0.000985789
175,1177.3,0.00807,1.02079,1.64264,0.71102,0.7843,0.79842,0.47396,0.0099,1.06308,1.89612,0.000933684,0.000933684,0.000933684
176,1184.01,0.008,1.02544,1.63218,0.7524,0.76125,0.79066,0.46961,0.01007,1.04486,1.92655,0.000881579,0.000881579,0.000881579
177,1190.73,0.00803,1.01591,1.64842,0.71273,0.78405,0.79807,0.46404,0.00995,1.05439,1.91078,0.000829474,0.000829474,0.000829474
178,1197.49,0.00804,0.99968,1.6369,0.75378,0.7511,0.79458,0.46545,0.00999,1.07345,1.91484,0.000777368,0.000777368,0.000777368
179,1204.2,0.00803,1.01336,1.63912,0.71455,0.7789,0.79574,0.47019,0.01,1.06136,1.91424,0.000725263,0.000725263,0.000725263
180,1210.91,0.00809,1.0366,1.64819,0.73709,0.79079,0.80179,0.46802,0.00999,1.04653,1.91375,0.000673158,0.000673158,0.000673158
181,1236.4,0.0081,0.95484,1.64962,0.7456,0.77102,0.80206,0.4683,0.01004,1.05541,1.91209,0.000621053,0.000621053,0.000621053
182,1242.94,0.00774,0.88611,1.6041,0.78163,0.75298,0.80292,0.47369,0.01003,1.06077,1.92937,0.000568947,0.000568947,0.000568947
183,1249.52,0.00762,0.85037,1.58714,0.7628,0.74472,0.79738,0.46624,0.01008,1.06136,1.94946,0.000516842,0.000516842,0.000516842
184,1256.1,0.00769,0.84687,1.59017,0.71023,0.79107,0.79723,0.46449,0.01016,1.05851,1.95631,0.000464737,0.000464737,0.000464737
185,1262.69,0.00765,0.85217,1.58532,0.72147,0.78681,0.80081,0.46383,0.01018,1.07061,1.96227,0.000412632,0.000412632,0.000412632
186,1269.28,0.00752,0.83558,1.57833,0.74865,0.74961,0.7999,0.46794,0.01012,1.0679,1.95638,0.000360526,0.000360526,0.000360526
187,1275.91,0.00751,0.82963,1.5727,0.77955,0.74445,0.7949,0.46842,0.01009,1.06867,1.95669,0.000308421,0.000308421,0.000308421
188,1282.53,0.00746,0.83487,1.56223,0.74492,0.76873,0.79997,0.47079,0.01015,1.06686,1.9682,0.000256316,0.000256316,0.000256316
189,1289.27,0.00742,0.81217,1.56621,0.74455,0.76284,0.79078,0.46525,0.01013,1.06421,1.96679,0.000204211,0.000204211,0.000204211
190,1295.96,0.00753,0.83777,1.57478,0.68538,0.8119,0.79617,0.46884,0.01018,1.06094,1.97617,0.000152105,0.000152105,0.000152105
