epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,920.888,0.01094,1.23392,1.55415,0.76063,0.6563,0.70768,0.34293,0.01291,1.40131,1.78276,0.00484158,0.00484158,0.00484158
101,929.853,0.01101,1.2457,1.56127,0.78299,0.56565,0.71412,0.35045,0.01309,1.40541,1.83324,0.00478947,0.00478947,0.00478947
102,938.796,0.01102,1.22415,1.57636,0.74023,0.58427,0.62698,0.30777,0.01268,1.36505,1.75747,0.00473737,0.00473737,0.00473737
103,947.692,0.01102,1.24011,1.55468,0.63644,0.58875,0.62655,0.29929,0.01321,1.4083,1.84687,0.00468526,0.00468526,0.00468526
104,956.578,0.01091,1.22964,1.54409,0.70426,0.67667,0.72586,0.35515,0.01265,1.32214,1.78348,0.00463316,0.00463316,0.00463316
105,965.614,0.01093,1.22004,1.54511,0.6155,0.7052,0.64164,0.31812,0.01293,1.36317,1.7987,0.00458105,0.00458105,0.00458105
106,974.576,0.01092,1.22455,1.56997,0.60591,0.7468,0.68096,0.34112,0.01271,1.32421,1.77116,0.00452895,0.00452895,0.00452895
107,983.524,0.01104,1.21269,1.55722,0.66706,0.69603,0.70175,0.32979,0.01282,1.34637,1.7889,0.00447684,0.00447684,0.00447684
108,992.494,0.01094,1.216,1.54292,0.60983,0.68284,0.63068,0.31373,0.01279,1.31341,1.79692,0.00442474,0.00442474,0.00442474
109,1001.42,0.01088,1.20385,1.55049,0.76827,0.5999,0.68133,0.31665,0.01341,1.59334,1.88256,0.00437263,0.00437263,0.00437263
110,1010.35,0.01085,1.19799,1.54056,0.60302,0.70235,0.62869,0.31396,0.01258,1.33466,1.76981,0.00432053,0.00432053,0.00432053
111,1019.23,0.01099,1.20854,1.55362,0.55679,0.64879,0.61152,0.30638,0.01293,1.43316,1.83022,0.00426842,0.00426842,0.00426842
112,1028.17,0.01081,1.20336,1.5477,0.57975,0.62024,0.64245,0.32094,0.01271,1.32011,1.778,0.00421632,0.00421632,0.00421632
113,1037.04,0.01075,1.17929,1.53282,0.65095,0.67266,0.65688,0.32585,0.01281,1.30842,1.78583,0.00416421,0.00416421,0.00416421
114,1045.98,0.0107,1.15917,1.52146,0.607,0.60944,0.61788,0.30629,0.0127,1.28326,1.77754,0.00411211,0.00411211,0.00411211
115,1054.88,0.01086,1.20838,1.55952,0.74903,0.60875,0.70481,0.32784,0.01321,1.47335,1.8169,0.00406,0.00406,0.00406
116,1063.84,0.01074,1.18,1.50867,0.64972,0.70284,0.66973,0.31335,0.01301,1.37644,1.82532,0.00400789,0.00400789,0.00400789
117,1072.76,0.01074,1.16735,1.52803,0.67128,0.72654,0.73151,0.35541,0.01289,1.35662,1.7816,0.00395579,0.00395579,0.00395579
118,1081.81,0.01084,1.18735,1.53439,0.69079,0.71337,0.73524,0.36575,0.01261,1.31525,1.75092,0.00390368,0.00390368,0.00390368
119,1090.73,0.01068,1.17638,1.52806,0.72887,0.61899,0.68463,0.34283,0.01322,1.34288,1.81215,0.00385158,0.00385158,0.00385158
120,1099.67,0.01083,1.16586,1.51959,0.76909,0.63474,0.69605,0.34318,0.0132,1.39593,1.85112,0.00379947,0.00379947,0.00379947
121,1108.75,0.01066,1.16287,1.51523,0.61442,0.72805,0.66641,0.32772,0.0127,1.3541,1.77726,0.00374737,0.00374737,0.00374737
122,1117.98,0.01071,1.16878,1.5417,0.81144,0.64946,0.7221,0.35539,0.01281,1.31709,1.76152,0.00369526,0.00369526,0.00369526
123,1127.17,0.01076,1.14901,1.52466,0.60871,0.71791,0.67073,0.32976,0.01288,1.36935,1.8009,0.00364316,0.00364316,0.00364316
124,1136.28,0.01064,1.14392,1.50247,0.76758,0.6297,0.70548,0.3486,0.01293,1.32346,1.81543,0.00359105,0.00359105,0.00359105
