epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,717.522,0.00917,1.27518,1.79651,0.6881,0.71497,0.7616,0.4237,0.01056,1.2106,1.94193,0.00478947,0.00478947,0.00478947
102,724.558,0.00927,1.29434,1.81145,0.72604,0.69498,0.76825,0.42095,0.01057,1.21625,1.93996,0.00473737,0.00473737,0.00473737
103,731.567,0.00927,1.30783,1.81213,0.6946,0.70419,0.7459,0.40819,0.0107,1.2707,1.96596,0.00468526,0.00468526,0.00468526
104,738.583,0.00918,1.28175,1.79557,0.71524,0.73095,0.76277,0.43327,0.01059,1.20402,1.94051,0.00463316,0.00463316,0.00463316
105,745.601,0.00912,1.25497,1.77847,0.66344,0.74771,0.76234,0.4188,0.01052,1.24082,1.95556,0.00458105,0.00458105,0.00458105
106,752.607,0.00907,1.26934,1.78592,0.67837,0.74122,0.76438,0.42917,0.01036,1.22608,1.93631,0.00452895,0.00452895,0.00452895
107,759.571,0.00922,1.28196,1.79922,0.71468,0.74653,0.78506,0.439,0.01041,1.18607,1.92452,0.00447684,0.00447684,0.00447684
108,766.576,0.00908,1.2531,1.78882,0.6893,0.707,0.73905,0.40886,0.01065,1.24397,1.96863,0.00442474,0.00442474,0.00442474
109,773.588,0.00916,1.2603,1.78937,0.73623,0.737,0.77564,0.42238,0.01063,1.22654,1.96325,0.00437263,0.00437263,0.00437263
110,780.538,0.00913,1.2657,1.78636,0.76703,0.66869,0.75072,0.417,0.01056,1.2531,1.97649,0.00432053,0.00432053,0.00432053
111,787.518,0.00908,1.27701,1.78569,0.70732,0.75302,0.77234,0.43562,0.01017,1.17389,1.91808,0.00426842,0.00426842,0.00426842
112,794.479,0.0092,1.25764,1.78808,0.73836,0.68142,0.75831,0.41714,0.01055,1.22155,1.95615,0.00421632,0.00421632,0.00421632
113,801.489,0.00918,1.25826,1.79204,0.74964,0.72177,0.78413,0.44059,0.01033,1.14683,1.94238,0.00416421,0.00416421,0.00416421
114,808.482,0.00911,1.25686,1.76597,0.70664,0.70221,0.73738,0.38454,0.01098,1.34372,2.0265,0.00411211,0.00411211,0.00411211
115,815.463,0.00912,1.24055,1.78693,0.68389,0.7563,0.77699,0.43134,0.01047,1.18161,1.93069,0.00406,0.00406,0.00406
116,822.434,0.00897,1.22411,1.77028,0.68752,0.74914,0.75874,0.40835,0.0106,1.23457,1.9799,0.00400789,0.00400789,0.00400789
117,829.438,0.00904,1.24043,1.78357,0.7059,0.7569,0.77074,0.4192,0.01054,1.18422,1.98176,0.00395579,0.00395579,0.00395579
118,836.432,0.00907,1.24205,1.78286,0.71049,0.68477,0.74427,0.41097,0.01048,1.23185,1.97582,0.00390368,0.00390368,0.00390368
119,843.434,0.00905,1.23938,1.77401,0.67703,0.76646,0.77565,0.4252,0.0105,1.18116,1.94636,0.00385158,0.00385158,0.00385158
120,850.625,0.009,1.24433,1.76969,0.71779,0.68474,0.75028,0.39974,0.01084,1.27487,2.01024,0.00379947,0.00379947,0.00379947
121,857.612,0.00899,1.24435,1.77043,0.73112,0.7318,0.77705,0.44047,0.01024,1.15091,1.93566,0.00374737,0.00374737,0.00374737
122,864.577,0.00904,1.23608,1.77123,0.69715,0.72042,0.76366,0.42381,0.0103,1.20391,1.92242,0.00369526,0.00369526,0.00369526
123,871.576,0.00897,1.22229,1.76204,0.66632,0.76447,0.77472,0.44068,0.01032,1.13448,1.93465,0.00364316,0.00364316,0.00364316
124,878.557,0.00898,1.20478,1.76562,0.77072,0.72701,0.78566,0.43988,0.01045,1.16551,1.94341,0.00359105,0.00359105,0.00359105
125,885.578,0.00902,1.20979,1.76828,0.76896,0.70279,0.77157,0.42674,0.01053,1.15445,1.95871,0.00353895,0.00353895,0.00353895
126,892.543,0.0089,1.19533,1.75819,0.71171,0.74423,0.78692,0.4451,0.01052,1.13705,1.96127,0.00348684,0.00348684,0.00348684
127,899.477,0.00901,1.19248,1.76131,0.6896,0.74207,0.77722,0.44865,0.01004,1.13012,1.90612,0.00343474,0.00343474,0.00343474
128,906.492,0.0089,1.21055,1.75149,0.72716,0.74824,0.78612,0.44833,0.01023,1.12031,1.94361,0.00338263,0.00338263,0.00338263
129,913.513,0.009,1.21276,1.77631,0.69984,0.75749,0.77945,0.4205,0.01076,1.15762,1.97424,0.00333053,0.00333053,0.00333053
130,920.522,0.00897,1.22212,1.76766,0.77651,0.67942,0.77534,0.44396,0.01023,1.14384,1.95026,0.00327842,0.00327842,0.00327842
131,927.555,0.00894,1.21507,1.76995,0.77569,0.7185,0.81179,0.45443,0.0101,1.10591,1.91795,0.00322632,0.00322632,0.00322632
132,934.563,0.00888,1.19075,1.75744,0.72029,0.70361,0.76008,0.42465,0.01042,1.17157,1.97249,0.00317421,0.00317421,0.00317421
133,941.562,0.00887,1.19355,1.75203,0.69304,0.74319,0.78674,0.45577,0.01015,1.11647,1.929,0.00312211,0.00312211,0.00312211
134,948.554,0.0089,1.20305,1.74975,0.72188,0.74119,0.78261,0.44565,0.01014,1.12552,1.91703,0.00307,0.00307,0.00307
135,955.597,0.00897,1.1998,1.76555,0.7194,0.73338,0.77345,0.42546,0.01071,1.15268,1.99763,0.00301789,0.00301789,0.00301789
136,962.577,0.00897,1.19832,1.76292,0.74635,0.7294,0.79582,0.45827,0.01017,1.11321,1.91947,0.00296579,0.00296579,0.00296579
137,969.627,0.00892,1.20496,1.75511,0.75012,0.70294,0.7706,0.43683,0.01025,1.15623,1.92805,0.00291368,0.00291368,0.00291368
