epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,797.276,0.00881,1.15751,1.76011,0.55422,0.57779,0.54549,0.24307,0.01386,1.81617,2.35829,0.00333053,0.00333053,0.00333053
130,803.428,0.00877,1.15167,1.75009,0.69967,0.67366,0.71069,0.37652,0.01142,1.24519,2.05365,0.00327842,0.00327842,0.00327842
131,809.572,0.00875,1.15015,1.76098,0.66408,0.72375,0.74856,0.40666,0.0108,1.17621,2.00487,0.00322632,0.00322632,0.00322632
132,815.734,0.00869,1.13955,1.74706,0.77129,0.7424,0.79259,0.43394,0.01057,1.09513,1.97844,0.00317421,0.00317421,0.00317421
133,821.917,0.00866,1.13293,1.741,0.7686,0.70186,0.76934,0.41243,0.01092,1.21327,2.02157,0.00312211,0.00312211,0.00312211
134,828.084,0.00874,1.13688,1.73572,0.70681,0.76433,0.79018,0.44363,0.01065,1.10652,2.00074,0.00307,0.00307,0.00307
135,834.263,0.00876,1.13703,1.74944,0.6349,0.65112,0.6694,0.36536,0.0118,1.48237,2.12596,0.00301789,0.00301789,0.00301789
136,840.421,0.00874,1.13672,1.73984,0.70855,0.74843,0.76446,0.42669,0.01063,1.15522,1.96935,0.00296579,0.00296579,0.00296579
137,846.565,0.00875,1.13972,1.7407,0.77484,0.73846,0.78119,0.43375,0.0106,1.10495,1.96483,0.00291368,0.00291368,0.00291368
138,852.682,0.00862,1.13963,1.73086,0.68163,0.62056,0.65937,0.34493,0.01235,1.74373,2.20766,0.00286158,0.00286158,0.00286158
139,858.831,0.00861,1.12173,1.74534,0.62335,0.62058,0.63913,0.34031,0.0126,1.62735,2.24456,0.00280947,0.00280947,0.00280947
140,864.974,0.00863,1.11398,1.73121,0.71832,0.73341,0.76474,0.42105,0.01077,1.18483,2.00921,0.00275737,0.00275737,0.00275737
141,871.14,0.00854,1.11182,1.7185,0.73896,0.74495,0.78518,0.43363,0.01053,1.17395,1.97073,0.00270526,0.00270526,0.00270526
142,877.276,0.00857,1.11712,1.74088,0.72908,0.77562,0.80464,0.44042,0.01051,1.0757,1.95692,0.00265316,0.00265316,0.00265316
143,883.434,0.00871,1.15063,1.74856,0.74143,0.76547,0.80727,0.45107,0.01038,1.08346,1.94283,0.00260105,0.00260105,0.00260105
144,889.592,0.00853,1.11877,1.72031,0.69591,0.76937,0.77772,0.42486,0.01067,1.14412,1.97438,0.00254895,0.00254895,0.00254895
145,895.727,0.00856,1.12033,1.72158,0.77121,0.75042,0.78849,0.42722,0.01084,1.14904,2.02008,0.00249684,0.00249684,0.00249684
146,901.838,0.00864,1.11856,1.73851,0.74428,0.74932,0.7967,0.44414,0.01045,1.13001,1.94088,0.00244474,0.00244474,0.00244474
147,908.018,0.00855,1.11061,1.73028,0.72548,0.73059,0.76978,0.42652,0.01074,1.13869,1.99092,0.00239263,0.00239263,0.00239263
148,914.144,0.00855,1.07303,1.71975,0.73942,0.76719,0.78082,0.42855,0.01078,1.14142,2.01309,0.00234053,0.00234053,0.00234053
149,920.28,0.00853,1.10201,1.71556,0.746,0.75235,0.78099,0.43776,0.01042,1.12215,1.93601,0.00228842,0.00228842,0.00228842
150,926.45,0.00847,1.08637,1.71382,0.75476,0.77423,0.79606,0.4434,0.01044,1.09174,1.95115,0.00223632,0.00223632,0.00223632
151,932.635,0.00844,1.09067,1.72122,0.76793,0.71133,0.75337,0.40686,0.01104,1.1826,2.0213,0.00218421,0.00218421,0.00218421
152,938.833,0.00845,1.08606,1.70776,0.72782,0.78307,0.79965,0.4425,0.01057,1.072,1.97078,0.00213211,0.00213211,0.00213211
153,945.035,0.00841,1.06677,1.69611,0.6841,0.67493,0.70741,0.37054,0.01183,1.36495,2.11857,0.00208,0.00208,0.00208
154,951.381,0.0085,1.08325,1.70479,0.74157,0.75531,0.79179,0.43636,0.0106,1.16158,1.9577,0.00202789,0.00202789,0.00202789
155,957.564,0.00843,1.07041,1.71265,0.75351,0.76662,0.79363,0.43743,0.01053,1.08403,1.9809,0.00197579,0.00197579,0.00197579
156,963.748,0.00838,1.063,1.70056,0.7681,0.74445,0.78704,0.4342,0.01059,1.07426,1.97876,0.00192368,0.00192368,0.00192368
