epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,1073.4,0.01025,1.05617,1.46694,0.67166,0.70418,0.72326,0.37521,0.01311,1.32628,1.79326,0.00322632,0.00322632,0.00322632
132,1081.68,0.01016,1.05807,1.46244,0.81626,0.65369,0.7192,0.37935,0.01298,1.28671,1.79457,0.00317421,0.00317421,0.00317421
133,1089.93,0.01007,1.06649,1.46311,0.85661,0.65489,0.73719,0.3965,0.01263,1.24571,1.74999,0.00312211,0.00312211,0.00312211
134,1098.23,0.01009,1.05568,1.46134,0.67844,0.67096,0.6584,0.33809,0.01293,1.46755,1.78985,0.00307,0.00307,0.00307
135,1106.38,0.00996,1.04176,1.45344,0.67801,0.70047,0.7166,0.37752,0.01318,1.3195,1.8242,0.00301789,0.00301789,0.00301789
136,1114.66,0.00997,1.02637,1.46471,0.80988,0.65763,0.72646,0.38993,0.01288,1.29108,1.79948,0.00296579,0.00296579,0.00296579
137,1122.8,0.01004,1.04193,1.45574,0.78469,0.68807,0.7315,0.39635,0.01282,1.26529,1.7745,0.00291368,0.00291368,0.00291368
138,1131.03,0.00997,1.0275,1.46067,0.78936,0.66736,0.72732,0.38367,0.01313,1.27467,1.81419,0.00286158,0.00286158,0.00286158
139,1139.21,0.01011,1.0306,1.45545,0.82887,0.66524,0.73898,0.39724,0.01276,1.25854,1.76987,0.00280947,0.00280947,0.00280947
140,1147.44,0.01012,1.03782,1.46107,0.72332,0.68431,0.72634,0.39477,0.01272,1.25421,1.7843,0.00275737,0.00275737,0.00275737
141,1155.69,0.0099,1.02612,1.44683,0.74027,0.69299,0.73506,0.39647,0.01278,1.27538,1.77409,0.00270526,0.00270526,0.00270526
142,1163.85,0.00993,1.02099,1.45267,0.74797,0.68159,0.72319,0.38827,0.01292,1.33616,1.75881,0.00265316,0.00265316,0.00265316
143,1172.08,0.00987,1.01081,1.43948,0.81359,0.65277,0.72121,0.37284,0.01317,1.32414,1.83358,0.00260105,0.00260105,0.00260105
144,1180.25,0.01,1.02055,1.43575,0.7639,0.6835,0.73024,0.3779,0.01313,1.34533,1.80955,0.00254895,0.00254895,0.00254895
145,1188.6,0.00988,1.01597,1.44236,0.76771,0.69146,0.74198,0.39614,0.01293,1.31646,1.79695,0.00249684,0.00249684,0.00249684
146,1196.81,0.00984,1.01703,1.45152,0.74573,0.69234,0.72028,0.38755,0.01286,1.27705,1.80875,0.00244474,0.00244474,0.00244474
147,1205.12,0.0099,1.01025,1.4483,0.8298,0.67367,0.73562,0.39689,0.01299,1.29741,1.80298,0.00239263,0.00239263,0.00239263
148,1213.37,0.00992,1.01106,1.43961,0.75408,0.69188,0.72555,0.37707,0.01328,1.31611,1.8494,0.00234053,0.00234053,0.00234053
149,1221.56,0.00985,0.99503,1.43512,0.83244,0.66616,0.73811,0.40539,0.01279,1.27791,1.78157,0.00228842,0.00228842,0.00228842
150,1229.9,0.00995,1.00304,1.44042,0.75164,0.68026,0.72227,0.3933,0.01299,1.25244,1.81741,0.00223632,0.00223632,0.00223632
151,1238.09,0.00973,0.99252,1.42106,0.8247,0.65202,0.73751,0.39509,0.01285,1.26256,1.79674,0.00218421,0.00218421,0.00218421
152,1246.47,0.00976,0.99392,1.43507,0.71032,0.67732,0.66066,0.3492,0.01289,1.26971,1.80115,0.00213211,0.00213211,0.00213211
153,1254.73,0.00976,0.991,1.41808,0.69815,0.67956,0.67539,0.34919,0.01298,1.3111,1.7949,0.00208,0.00208,0.00208
154,1262.97,0.00973,0.99451,1.42043,0.69553,0.70208,0.71938,0.38629,0.01302,1.30674,1.82561,0.00202789,0.00202789,0.00202789
155,1271.13,0.00972,0.98588,1.43394,0.75972,0.68297,0.73072,0.38782,0.01295,1.23069,1.82154,0.00197579,0.00197579,0.00197579
156,1279.42,0.00973,0.99143,1.42255,0.7169,0.70598,0.72283,0.37562,0.01302,1.28236,1.83135,0.00192368,0.00192368,0.00192368
157,1287.63,0.00964,0.9839,1.43297,0.74368,0.69356,0.66832,0.34639,0.01297,1.24541,1.80783,0.00187158,0.00187158,0.00187158
158,1295.88,0.00964,0.986,1.42806,0.68535,0.71837,0.64476,0.33408,0.01294,1.29557,1.83563,0.00181947,0.00181947,0.00181947
159,1304.08,0.00961,0.98553,1.42232,0.66935,0.59956,0.63858,0.33341,0.0131,1.28009,1.84626,0.00176737,0.00176737,0.00176737
160,1312.24,0.00955,0.94636,1.40836,0.63212,0.74163,0.66079,0.34192,0.01275,1.22877,1.78257,0.00171526,0.00171526,0.00171526
161,1320.45,0.00959,0.97143,1.41716,0.76664,0.65914,0.6738,0.36777,0.0128,1.2944,1.79596,0.00166316,0.00166316,0.00166316
162,1328.72,0.00967,0.97468,1.40984,0.83907,0.63646,0.72389,0.39381,0.0129,1.29241,1.80229,0.00161105,0.00161105,0.00161105
163,1337.02,0.00956,0.96121,1.40011,0.78258,0.66747,0.71905,0.37651,0.01317,1.3587,1.86025,0.00155895,0.00155895,0.00155895
164,1345.3,0.00958,0.95881,1.40724,0.73576,0.69425,0.67881,0.35494,0.01298,1.26835,1.8171,0.00150684,0.00150684,0.00150684
165,1353.51,0.00952,0.95378,1.39726,0.69991,0.71325,0.71622,0.39049,0.01287,1.27998,1.82087,0.00145474,0.00145474,0.00145474
166,1361.7,0.00957,0.95614,1.41289,0.69621,0.68644,0.71652,0.37995,0.01297,1.32646,1.85217,0.00140263,0.00140263,0.00140263
167,1369.95,0.00954,0.94286,1.41552,0.7826,0.65382,0.72263,0.37995,0.01293,1.25076,1.84646,0.00135053,0.00135053,0.00135053
168,1378.17,0.00947,0.93699,1.40638,0.70636,0.7028,0.7217,0.38145,0.0132,1.28082,1.85027,0.00129842,0.00129842,0.00129842
169,1386.41,0.00947,0.93119,1.39309,0.82351,0.63854,0.72022,0.392,0.01291,1.28605,1.85922,0.00124632,0.00124632,0.00124632
170,1394.75,0.00951,0.94966,1.4053,0.71021,0.70548,0.7276,0.39079,0.01291,1.24949,1.83406,0.00119421,0.00119421,0.00119421
